facility_name,city,sector,department_name,date_iso,energy_type,scope,consumption_amount,co2_emission_tons
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-03-12,Lpg,Scope 2,1916.07,1.597
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-03-12,Lpg,Scope 2,1916.07,1.597
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-03-23,Diesel,,1126.07,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-03-23,Diesel,,1126.07,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-03-23,Diesel,,1126.07,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-03-23,Diesel,,1126.07,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-03-23,Diesel,,1126.07,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-03-23,Diesel,,1126.07,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-03-25,Natural Gas,Scope 1,,0.8188
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-03-25,Natural Gas,Scope 1,,0.8188
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-03-25,Natural Gas,Scope 1,,0.8188
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-03-25,Natural Gas,Scope 1,,0.8188
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-03-25,Natural Gas,Scope 1,,0.8188
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-03-25,Natural Gas,Scope 1,,0.8188
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-04-03,Lpg,Scope 1,791.71,0.5767
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-04-03,Lpg,Scope 1,791.71,0.5767
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-04-03,Lpg,Scope 1,791.71,0.5767
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-04-03,Lpg,Scope 1,791.71,0.5767
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-04-03,Lpg,Scope 1,791.71,0.5767
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-04-03,Lpg,Scope 1,791.71,0.5767
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-04-06,Diesel,,681.12,0.4631
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-04-06,Diesel,,681.12,0.4631
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-04-06,Diesel,,681.12,0.4631
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-04-06,Diesel,,681.12,0.4631
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-04-06,Diesel,,681.12,0.4631
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-04-06,Diesel,,681.12,0.4631
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-04-25,Natural Gas,,304.83,0.1287
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-04-25,Natural Gas,,304.83,0.1287
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-04-25,Natural Gas,,304.83,0.1287
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-04-25,Natural Gas,,304.83,0.1287
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-04-25,Natural Gas,,304.83,0.1287
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-04-25,Natural Gas,,304.83,0.1287
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-05-07,Natural Gas,Scope 2,345.99,0.1883
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-05-07,Natural Gas,Scope 2,345.99,0.1883
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-05-07,Natural Gas,Scope 2,345.99,0.1883
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-05-07,Natural Gas,Scope 2,345.99,0.1883
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-05-07,Natural Gas,Scope 2,345.99,0.1883
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-05-07,Natural Gas,Scope 2,345.99,0.1883
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-05-09,Diesel,Scope 2,1243.75,0.5419
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-05-09,Diesel,Scope 2,1243.75,0.5419
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-05-09,Diesel,Scope 2,1243.75,0.5419
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-05-09,Diesel,Scope 2,1243.75,0.5419
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-05-09,Diesel,Scope 2,1243.75,0.5419
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-05-09,Diesel,Scope 2,1243.75,0.5419
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-05-19,Natural Gas,Scope 1,1500.7,0.4611
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-05-19,Natural Gas,Scope 1,1500.7,0.4611
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-05-19,Natural Gas,Scope 1,1500.7,0.4611
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-05-19,Natural Gas,Scope 1,1500.7,0.4611
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-05-19,Natural Gas,Scope 1,1500.7,0.4611
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-05-19,Natural Gas,Scope 1,1500.7,0.4611
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-06-11,Electricity,Scope 2,1248.95,0.4653
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-06-11,Electricity,Scope 2,1248.95,0.4653
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-06-11,Electricity,Scope 2,1248.95,0.4653
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-06-11,Electricity,Scope 2,1248.95,0.4653
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-06-11,Electricity,Scope 2,1248.95,0.4653
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-06-11,Electricity,Scope 2,1248.95,0.4653
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-07-06,Natural Gas,Scope 1,1159.36,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-07-06,Natural Gas,Scope 1,1159.36,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-07-06,Natural Gas,Scope 1,1159.36,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-07-06,Natural Gas,Scope 1,1159.36,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-07-06,Natural Gas,Scope 1,1159.36,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-07-06,Natural Gas,Scope 1,1159.36,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-07-28,Natural Gas,Scope 1,944.65,0.761
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-07-28,Natural Gas,Scope 1,944.65,0.761
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-07-28,Natural Gas,Scope 1,944.65,0.761
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-07-28,Natural Gas,Scope 1,944.65,0.761
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-07-28,Natural Gas,Scope 1,944.65,0.761
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-07-28,Natural Gas,Scope 1,944.65,0.761
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-08-07,Electricity,Scope 2,397.25,0.1314
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-08-07,Electricity,Scope 2,397.25,0.1314
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-08-07,Electricity,Scope 2,397.25,0.1314
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-08-07,Electricity,Scope 2,397.25,0.1314
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-08-07,Electricity,Scope 2,397.25,0.1314
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-08-07,Electricity,Scope 2,397.25,0.1314
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-08-18,Natural Gas,Scope 1,1618.45,1.2518
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-08-18,Natural Gas,Scope 1,1618.45,1.2518
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-08-18,Natural Gas,Scope 1,1618.45,1.2518
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-08-18,Natural Gas,Scope 1,1618.45,1.2518
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-08-18,Natural Gas,Scope 1,1618.45,1.2518
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-08-18,Natural Gas,Scope 1,1618.45,1.2518
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-11-12,Natural Gas,Scope 1,680.02,0.4385
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-11-12,Natural Gas,Scope 1,680.02,0.4385
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-11-12,Natural Gas,Scope 1,680.02,0.4385
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-11-12,Natural Gas,Scope 1,680.02,0.4385
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-11-12,Natural Gas,Scope 1,680.02,0.4385
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-11-12,Natural Gas,Scope 1,680.02,0.4385
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-11-18,Electricity,Scope 1,2051.53,0.8641
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-11-18,Electricity,Scope 1,2051.53,0.8641
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-11-18,Electricity,Scope 1,2051.53,0.8641
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-11-18,Electricity,Scope 1,2051.53,0.8641
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-11-18,Electricity,Scope 1,2051.53,0.8641
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-11-18,Electricity,Scope 1,2051.53,0.8641
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-11-18,Lpg,Scope 2,1802.41,1.1672
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-11-18,Lpg,Scope 2,1802.41,1.1672
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-11-18,Lpg,Scope 2,1802.41,1.1672
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-11-18,Lpg,Scope 2,1802.41,1.1672
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-11-18,Lpg,Scope 2,1802.41,1.1672
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-11-18,Lpg,Scope 2,1802.41,1.1672
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-12-11,Electricity,Scope 1,219.86,0.1225
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-12-11,Electricity,Scope 1,219.86,0.1225
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-11,Electricity,Scope 1,219.86,0.1225
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-12-11,Electricity,Scope 1,219.86,0.1225
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-11,Electricity,Scope 1,219.86,0.1225
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-12-11,Electricity,Scope 1,219.86,0.1225
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-12-29,Lpg,Scope 2,2711.17,1.2361
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-12-29,Lpg,Scope 2,2711.17,1.2361
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-29,Lpg,Scope 2,2711.17,1.2361
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-12-29,Lpg,Scope 2,2711.17,1.2361
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-29,Lpg,Scope 2,2711.17,1.2361
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-12-29,Lpg,Scope 2,2711.17,1.2361
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,2024-12-29,Petrol,Scope 1,506.63,0.3201
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,2024-12-29,Petrol,Scope 1,506.63,0.3201
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-29,Petrol,Scope 1,506.63,0.3201
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-12-29,Petrol,Scope 1,506.63,0.3201
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-29,Petrol,Scope 1,506.63,0.3201
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,2024-12-29,Petrol,Scope 1,506.63,0.3201
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,,Diesel,,803.0,0.4625
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,,Diesel,,803.0,0.4625
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,,803.0,0.4625
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Diesel,,803.0,0.4625
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,,803.0,0.4625
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,,Diesel,,803.0,0.4625
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,,Diesel,Scope 2,615.74,0.342
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,,Diesel,Scope 2,615.74,0.342
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,615.74,0.342
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Diesel,Scope 2,615.74,0.342
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,615.74,0.342
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,,Diesel,Scope 2,615.74,0.342
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,,Diesel,Scope 2,979.16,0.3776
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,,Diesel,Scope 2,979.16,0.3776
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,979.16,0.3776
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Diesel,Scope 2,979.16,0.3776
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,979.16,0.3776
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,,Diesel,Scope 2,979.16,0.3776
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,,Diesel,Scope 2,1051.25,0.6359
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,,Diesel,Scope 2,1051.25,0.6359
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,1051.25,0.6359
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Diesel,Scope 2,1051.25,0.6359
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,1051.25,0.6359
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,,Diesel,Scope 2,1051.25,0.6359
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,,Diesel,Scope 2,1278.2,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,,Diesel,Scope 2,1278.2,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,1278.2,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Diesel,Scope 2,1278.2,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,1278.2,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,,Diesel,Scope 2,1278.2,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,,Electricity,,1276.8,0.6519
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,,Electricity,,1276.8,0.6519
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,,1276.8,0.6519
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Electricity,,1276.8,0.6519
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,,1276.8,0.6519
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,,Electricity,,1276.8,0.6519
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,,Electricity,Scope 1,-608.02,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,,Electricity,Scope 1,-608.02,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,-608.02,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Electricity,Scope 1,-608.02,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,-608.02,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,,Electricity,Scope 1,-608.02,
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,,Electricity,Scope 1,1424.94,0.7406
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,,Electricity,Scope 1,1424.94,0.7406
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,1424.94,0.7406
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Electricity,Scope 1,1424.94,0.7406
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,1424.94,0.7406
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,quality control,,Electricity,Scope 1,1424.94,0.7406
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,EHS,,Electricity,Scope 2,1702.4,1.3287
Northline Manufacturing Plant,Amsterdam,Textile Manufacturing,Finance & Accounting,,Electricity,Scope 2,1702.4,1.3287
